country,subject,source,dateS,count
Brésil,Général,Anoticia,2017-04-07,120
Brésil,Général,Anoticia,2017-04-08,56
Brésil,Général,Anoticia,2017-04-09,71
Brésil,Général,Anoticia,2017-04-10,108
Brésil,Général,Anoticia,2017-04-11,110
Brésil,Général,Anoticia,2017-04-12,108
Brésil,Général,Anoticia,2017-04-13,54
Brésil,Général,Anoticia,2017-04-14,43
Brésil,Général,Anoticia,2017-04-15,34
Brésil,Général,Anoticia,2017-04-16,53
Brésil,Général,Anoticia,2017-04-17,68
Brésil,Général,Anoticia,2017-04-18,115
Brésil,Général,Anoticia,2017-04-19,80
Brésil,Général,Anoticia,2017-04-20,109
Brésil,Général,Anoticia,2017-04-21,99
Brésil,Général,Anoticia,2017-04-22,57
Brésil,Général,Anoticia,2017-04-23,92
Brésil,Général,Anoticia,2017-04-24,75
Brésil,Général,Anoticia,2017-04-25,57
Brésil,Général,Anoticia,2017-04-26,79
Brésil,Général,Anoticia,2017-04-27,71
Brésil,Général,Anoticia,2017-04-28,46
Brésil,Général,Anoticia,2017-04-29,26
Brésil,Général,Anoticia,2017-04-30,37
Brésil,Général,Anoticia,2017-05-01,42
Brésil,Général,Anoticia,2017-05-02,56
Brésil,Général,Anoticia,2017-05-03,60
Brésil,Général,Anoticia,2017-05-04,65
Brésil,Général,Anoticia,2017-05-05,54
Brésil,Général,Anoticia,2017-05-06,24
Brésil,Général,Anoticia,2017-05-07,35
Brésil,Général,Anoticia,2017-05-08,61
Brésil,Général,Anoticia,2017-05-09,70
Brésil,Général,Anoticia,2017-05-10,71
Brésil,Général,Anoticia,2017-05-11,53
Brésil,Général,Anoticia,2017-05-12,57
Brésil,Général,Anoticia,2017-05-13,34
Brésil,Général,Anoticia,2017-05-14,18
Brésil,Général,Anoticia,2017-05-15,64
Brésil,Général,Anoticia,2017-05-16,70
Brésil,Général,Anoticia,2017-05-17,79
Brésil,Général,Anoticia,2017-05-18,49
Brésil,Général,Anoticia,2018-05-14,47
Brésil,Général,Anoticia,2018-05-15,49
Brésil,Général,Anoticia,2018-05-16,47
Brésil,Général,Anoticia,2018-05-17,46
Brésil,Général,Anoticia,2018-05-18,45
Brésil,Général,Anoticia,2018-05-19,43
Brésil,Général,Anoticia,2018-05-20,45
Brésil,Général,Anoticia,2018-05-21,45
Brésil,Général,Anoticia,2018-05-22,47
Brésil,Général,Anoticia,2018-05-23,49
Brésil,Général,Anoticia,2018-05-24,47
Brésil,Général,Anoticia,2018-05-25,47
Brésil,Général,Anoticia,2018-05-26,47
Brésil,Général,Anoticia,2018-05-27,47
Brésil,Général,Anoticia,2018-05-28,46
Brésil,Général,Anoticia,2018-05-29,42
Brésil,Général,Anoticia,2018-05-30,46
Brésil,Général,Anoticia,2018-05-31,44
Brésil,Général,Anoticia,2018-06-01,49
Brésil,Général,Anoticia,2018-06-02,49
Brésil,Général,Anoticia,2018-06-03,54
Brésil,Général,Anoticia,2018-06-06,47
Brésil,Général,Anoticia,2018-06-07,46
Brésil,Général,Anoticia,2018-06-08,45
Brésil,Général,Anoticia,2018-06-09,48
Brésil,Général,Anoticia,2018-06-10,43
Brésil,Général,Anoticia,2018-06-11,41
Brésil,Général,Anoticia,2018-06-12,50
Brésil,Général,Anoticia,2018-06-13,47
Brésil,Général,Anoticia,2018-06-14,47
Brésil,Général,Anoticia,2018-06-15,45
Brésil,Général,Anoticia,2018-06-16,46
Brésil,Général,Anoticia,2018-06-17,48
Brésil,Général,Anoticia,2018-06-18,49
Brésil,Général,Anoticia,2018-06-19,47
Brésil,Général,Anoticia,2018-06-20,47
Brésil,Général,Anoticia,2018-06-21,44
Brésil,Général,Anoticia,2018-06-22,43
Brésil,Général,Anoticia,2018-06-23,48
Brésil,Général,Anoticia,2018-06-24,50
Brésil,Général,Anoticia,2018-06-25,48
Brésil,Général,Anoticia,2018-06-26,48
Brésil,Général,Anoticia,2018-06-27,49
Brésil,Général,Anoticia,2018-06-28,46
Brésil,Général,Anoticia,2018-06-29,47
Brésil,Général,Anoticia,2018-06-30,49
Brésil,Général,Anoticia,2018-07-01,49
Brésil,Général,Anoticia,2018-07-07,46
Brésil,Général,Anoticia,2018-07-08,49
Brésil,Général,Anoticia,2018-07-12,45
Brésil,Général,Anoticia,2018-07-14,49
Brésil,Général,Anoticia,2018-07-15,45
Brésil,Général,Anoticia,2018-07-16,48
Brésil,Général,Anoticia,2018-07-17,48
Brésil,Général,Anoticia,2018-07-18,46
Brésil,Général,Anoticia,2018-07-19,48
Brésil,Général,Anoticia,2018-07-20,44
Brésil,Général,Anoticia,2018-07-23,47
Brésil,Général,Anoticia,2018-07-24,47
Brésil,Général,Anoticia,2018-07-25,45
Brésil,Général,Anoticia,2018-07-26,50
Brésil,Général,Anoticia,2018-07-27,47
Brésil,Général,Anoticia,2018-07-28,48
Brésil,Général,Anoticia,2018-07-29,44
Brésil,Général,Anoticia,2018-07-30,46
Brésil,Général,Anoticia,2018-07-31,49
Brésil,Général,Anoticia,2018-08-01,50
Brésil,Général,Anoticia,2018-08-02,46
Brésil,Général,Anoticia,2018-08-03,49
Brésil,Général,Anoticia,2018-08-04,49
Brésil,Général,Anoticia,2018-08-05,46
Brésil,Général,Anoticia,2018-08-06,45
Brésil,Général,Anoticia,2018-08-07,50
Brésil,Général,Anoticia,2018-08-08,46
Brésil,Général,Anoticia,2018-08-09,50
Brésil,Général,Anoticia,2018-08-11,45
Brésil,Général,Anoticia,2018-08-12,49
Brésil,Général,Anoticia,2018-08-13,45
Brésil,Général,Anoticia,2018-08-14,45
Brésil,Général,Anoticia,2018-08-15,46
Brésil,Général,Anoticia,2018-08-16,44
Brésil,Général,Anoticia,2018-08-17,48
Brésil,Général,Anoticia,2018-08-18,49
Brésil,Général,Anoticia,2018-08-19,41
Brésil,Général,Anoticia,2018-08-20,45
Brésil,Général,Anoticia,2018-08-21,46
Brésil,Général,Anoticia,2018-08-22,45
Brésil,Général,Anoticia,2018-08-23,46
Brésil,Général,Anoticia,2018-08-24,46
Brésil,Général,Anoticia,2018-08-25,47
Brésil,Général,Anoticia,2018-08-26,46
Brésil,Général,Anoticia,2018-08-27,48
Brésil,Général,Anoticia,2018-08-28,45
Brésil,Général,Anoticia,2018-08-29,47
Brésil,Général,Anoticia,2018-08-30,45
Brésil,Général,Anoticia,2018-08-31,46
Brésil,Général,Anoticia,2018-09-01,45
Brésil,Général,Anoticia,2018-09-02,48
Brésil,Général,Anoticia,2018-09-03,50
Brésil,Général,Anoticia,2018-09-04,46
Brésil,Général,Anoticia,2018-09-05,48
Brésil,Général,Anoticia,2018-09-06,45
Brésil,Général,Anoticia,2018-09-07,48
Brésil,Général,Anoticia,2018-09-08,49
Brésil,Général,Anoticia,2018-09-09,45
Brésil,Général,Anoticia,2018-09-10,46
Brésil,Général,Anoticia,2018-09-11,46
Brésil,Général,Anoticia,2018-09-12,45
Brésil,Général,Anoticia,2018-09-13,48
Brésil,Général,Anoticia,2018-09-14,48
Brésil,Général,Anoticia,2018-09-15,41
Brésil,Général,Anoticia,2018-09-16,47
Brésil,Général,Anoticia,2018-09-17,46
Brésil,Général,Anoticia,2018-09-18,46
Brésil,Général,Anoticia,2018-09-19,42
Brésil,Général,Anoticia,2018-09-20,46
Brésil,Général,Anoticia,2018-09-21,47
Brésil,Général,Anoticia,2018-09-22,47
Brésil,Général,Anoticia,2018-09-23,38
Brésil,Général,Anoticia,2018-09-24,45
Brésil,Général,Anoticia,2018-09-25,48
Brésil,Général,Anoticia,2018-09-26,45
Brésil,Général,Anoticia,2018-09-27,48
Brésil,Général,Anoticia,2018-09-28,46
Brésil,Général,Anoticia,2018-09-29,47
Brésil,Général,Diario do Grande ABC,2016-04-21,20
Brésil,Général,Diario do Grande ABC,2016-04-22,20
Brésil,Général,Diario do Grande ABC,2016-04-23,60
Brésil,Général,Diario do Grande ABC,2016-04-24,40
Brésil,Général,Diario do Grande ABC,2016-04-25,60
Brésil,Général,Diario do Grande ABC,2016-04-26,60
Brésil,Général,Diario do Grande ABC,2016-04-27,60
Brésil,Général,Diario do Grande ABC,2016-04-28,60
Brésil,Général,Diario do Grande ABC,2016-04-29,60
Brésil,Général,Diario do Grande ABC,2016-04-30,60
Brésil,Général,Diario do Grande ABC,2016-05-01,60
Brésil,Général,Diario do Grande ABC,2016-05-02,60
Brésil,Général,Diario do Grande ABC,2016-05-03,60
Brésil,Général,Diario do Grande ABC,2016-05-04,60
Brésil,Général,Diario do Grande ABC,2016-05-05,60
Brésil,Général,Diario do Grande ABC,2016-05-06,60
Brésil,Général,Diario do Grande ABC,2016-05-07,60
Brésil,Général,Diario do Grande ABC,2016-05-08,60
Brésil,Général,Diario do Grande ABC,2016-05-09,20
Brésil,Général,Diario do Grande ABC,2016-05-10,60
Brésil,Général,Diario do Grande ABC,2016-05-11,60
Brésil,Général,Diario do Grande ABC,2016-05-12,60
Brésil,Général,Diario do Grande ABC,2016-05-13,60
Brésil,Général,Diario do Grande ABC,2016-05-14,60
Brésil,Général,Diario do Grande ABC,2016-05-15,60
Brésil,Général,Diario do Grande ABC,2016-05-16,60
Brésil,Général,Diario do Grande ABC,2016-05-17,60
Brésil,Général,Diario do Grande ABC,2016-05-18,60
Brésil,Général,Diario do Grande ABC,2016-05-19,60
Brésil,Général,Diario do Grande ABC,2016-05-20,60
Brésil,Général,Diario do Grande ABC,2016-05-21,60
Brésil,Général,Diario do Grande ABC,2016-05-22,60
Brésil,Général,Diario do Grande ABC,2016-05-23,60
Brésil,Général,Diario do Grande ABC,2016-05-24,60
Brésil,Général,Diario do Grande ABC,2016-05-25,60
Brésil,Général,Diario do Grande ABC,2016-05-26,60
Brésil,Général,Diario do Grande ABC,2016-05-27,60
Brésil,Général,Diario do Grande ABC,2016-05-28,40
Brésil,Général,Diario do Grande ABC,2016-06-03,20
Brésil,Général,Diario do Grande ABC,2016-06-04,40
Brésil,Général,Diario do Grande ABC,2016-06-05,40
Brésil,Général,Diario do Grande ABC,2016-06-06,60
Brésil,Général,Diario do Grande ABC,2016-06-07,60
Brésil,Général,Diario do Grande ABC,2016-06-08,60
Brésil,Général,Diario do Grande ABC,2016-06-09,60
Brésil,Général,Diario do Grande ABC,2016-06-10,60
Brésil,Général,Diario do Grande ABC,2016-06-11,40
Brésil,Général,Diario do Grande ABC,2016-06-14,60
Brésil,Général,Diario do Grande ABC,2016-06-15,40
Brésil,Général,Diario do Grande ABC,2016-06-16,40
Brésil,Général,Diario do Grande ABC,2016-06-21,60
Brésil,Général,Diario do Grande ABC,2016-06-22,60
Brésil,Général,Diario do Grande ABC,2016-06-23,60
Brésil,Général,Diario do Grande ABC,2016-06-24,60
Brésil,Général,Diario do Grande ABC,2016-06-25,60
Brésil,Général,Diario do Grande ABC,2016-06-26,60
Brésil,Général,Diario do Grande ABC,2016-06-27,60
Brésil,Général,Diario do Grande ABC,2016-06-28,40
Brésil,Général,Diario do Grande ABC,2016-06-29,60
Brésil,Général,Diario do Grande ABC,2016-06-30,60
Brésil,Général,Diario do Grande ABC,2016-07-01,40
Brésil,Général,Diario do Grande ABC,2016-07-02,80
Brésil,Général,Diario do Grande ABC,2016-07-23,80
Brésil,Général,Diario do Grande ABC,2016-07-24,60
Brésil,Général,Diario do Grande ABC,2016-07-25,60
Brésil,Général,Diario do Grande ABC,2016-07-26,60
Brésil,Général,Diario do Grande ABC,2016-07-27,60
Brésil,Général,Diario do Grande ABC,2016-07-28,60
Brésil,Général,Diario do Grande ABC,2016-07-29,60
Brésil,Général,Diario do Grande ABC,2016-07-30,60
Brésil,Général,Diario do Grande ABC,2016-07-31,60
Brésil,Général,Diario do Grande ABC,2016-08-01,60
Brésil,Général,Diario do Grande ABC,2016-08-02,60
Brésil,Général,Diario do Grande ABC,2016-08-03,60
Brésil,Général,Diario do Grande ABC,2016-08-04,60
Brésil,Général,Diario do Grande ABC,2016-08-05,60
Brésil,Général,Diario do Grande ABC,2016-08-06,60
Brésil,Général,Diario do Grande ABC,2016-08-07,59
Brésil,Général,Diario do Grande ABC,2016-08-08,40
Brésil,Général,Diario do Grande ABC,2016-08-09,60
Brésil,Général,Diario do Grande ABC,2016-08-10,40
Brésil,Général,Diario do Grande ABC,2016-08-11,60
Brésil,Général,Diario do Grande ABC,2016-08-12,60
Brésil,Général,Diario do Grande ABC,2016-08-13,60
Brésil,Général,Diario do Grande ABC,2016-08-14,47
Brésil,Général,Diario do Grande ABC,2016-08-15,57
Brésil,Général,Diario do Grande ABC,2016-08-16,60
Brésil,Général,Diario do Grande ABC,2016-08-17,60
Brésil,Général,Diario do Grande ABC,2016-08-18,60
Brésil,Général,Diario do Grande ABC,2016-08-19,60
Brésil,Général,Diario do Grande ABC,2016-08-20,60
Brésil,Général,Diario do Grande ABC,2016-08-21,60
Brésil,Général,Diario do Grande ABC,2016-08-22,60
Brésil,Général,Diario do Grande ABC,2016-08-23,60
Brésil,Général,Diario do Grande ABC,2016-08-24,60
Brésil,Général,Diario do Grande ABC,2016-08-25,60
Brésil,Général,Diario do Grande ABC,2016-08-26,60
Brésil,Général,Diario do Grande ABC,2016-08-27,60
Brésil,Général,Diario do Grande ABC,2016-08-28,60
Brésil,Général,Diario do Grande ABC,2016-08-29,60
Brésil,Général,Diario do Grande ABC,2016-08-30,60
Brésil,Général,Diario do Grande ABC,2016-08-31,60
Brésil,Général,Diario do Grande ABC,2016-09-01,40
Brésil,Général,Diario do Grande ABC,2016-09-06,80
Brésil,Général,Diario do Grande ABC,2016-09-07,60
Brésil,Général,Diario do Grande ABC,2016-09-08,60
Brésil,Général,Diario do Grande ABC,2016-09-09,60
Brésil,Général,Diario do Grande ABC,2016-09-10,60
Brésil,Général,Diario do Grande ABC,2016-09-17,60
Brésil,Général,Diario do Grande ABC,2016-09-18,60
Brésil,Général,Diario do Grande ABC,2016-09-19,60
Brésil,Général,Diario do Grande ABC,2016-09-20,60
Brésil,Général,Diario do Grande ABC,2016-09-21,40
Brésil,Général,Diario do Grande ABC,2016-09-22,60
Brésil,Général,Diario do Grande ABC,2016-09-23,60
Brésil,Général,Diario do Grande ABC,2016-09-24,60
Brésil,Général,Diario do Grande ABC,2016-09-25,19
Brésil,Général,Diario do Grande ABC,2016-09-26,60
Brésil,Général,Diario do Grande ABC,2016-09-27,60
Brésil,Général,Diario do Grande ABC,2016-09-28,60
Brésil,Général,Diario do Grande ABC,2016-09-29,60
Brésil,Général,Diario do Grande ABC,2016-09-30,60
Brésil,Général,Diario do Grande ABC,2016-10-01,60
Brésil,Général,Diario do Grande ABC,2016-10-02,40
Brésil,Général,Diario do Grande ABC,2016-10-03,60
Brésil,Général,Diario do Grande ABC,2016-10-04,60
Brésil,Général,Diario do Grande ABC,2016-10-05,60
Brésil,Général,Diario do Grande ABC,2016-10-06,60
Brésil,Général,Diario do Grande ABC,2016-10-07,60
Brésil,Général,Diario do Grande ABC,2016-10-08,60
Brésil,Général,Diario do Grande ABC,2016-10-09,60
Brésil,Général,Diario do Grande ABC,2016-10-10,60
Brésil,Général,Diario do Grande ABC,2016-10-11,60
Brésil,Général,Diario do Grande ABC,2016-10-12,60
Brésil,Général,Diario do Grande ABC,2016-10-13,60
Brésil,Général,Diario do Grande ABC,2016-10-14,60
Brésil,Général,Diario do Grande ABC,2016-10-15,40
Brésil,Général,Diario do Grande ABC,2016-10-16,60
Brésil,Général,Diario do Grande ABC,2016-10-17,60
Brésil,Général,Diario do Grande ABC,2016-10-18,40
Brésil,Général,Diario do Grande ABC,2016-10-20,60
Brésil,Général,Diario do Grande ABC,2016-10-21,60
Brésil,Général,Diario do Grande ABC,2016-10-22,60
Brésil,Général,Diario do Grande ABC,2016-10-23,60
Brésil,Général,Diario do Grande ABC,2016-10-24,60
Brésil,Général,Diario do Grande ABC,2016-10-25,60
Brésil,Général,Diario do Grande ABC,2016-10-26,60
Brésil,Général,Diario do Grande ABC,2016-10-27,60
Brésil,Général,Diario do Grande ABC,2016-10-28,60
Brésil,Général,Diario do Grande ABC,2016-10-29,60
Brésil,Général,Diario do Grande ABC,2016-10-30,60
Brésil,Général,Diario do Grande ABC,2016-10-31,60
Brésil,Général,Diario do Grande ABC,2016-11-01,60
Brésil,Général,Diario do Grande ABC,2016-11-02,60
Brésil,Général,Diario do Grande ABC,2016-11-03,60
Brésil,Général,Diario do Grande ABC,2016-11-04,58
Brésil,Général,Diario do Grande ABC,2016-11-05,40
Brésil,Général,Diario do Grande ABC,2016-11-06,20
Brésil,Général,Diario do Grande ABC,2016-11-07,45
Brésil,Général,Diario do Grande ABC,2016-11-08,47
Brésil,Général,Diario do Grande ABC,2016-11-09,60
Brésil,Général,Diario do Grande ABC,2016-11-10,60
Brésil,Général,Diario do Grande ABC,2016-11-11,60
Brésil,Général,Diario do Grande ABC,2016-11-12,60
Brésil,Général,Diario do Grande ABC,2016-11-13,60
Brésil,Général,Diario do Grande ABC,2016-11-14,53
Brésil,Général,Diario do Grande ABC,2016-11-15,59
Brésil,Général,Diario do Grande ABC,2016-11-16,60
Brésil,Général,Diario do Grande ABC,2016-11-17,60
Brésil,Général,Diario do Grande ABC,2016-11-18,60
Brésil,Général,Diario do Grande ABC,2016-11-19,60
Brésil,Général,Diario do Grande ABC,2016-11-20,20
Brésil,Général,Diario do Grande ABC,2016-11-21,55
Brésil,Général,Diario do Grande ABC,2016-11-22,40
Brésil,Général,Diario do Grande ABC,2016-11-23,92
Brésil,Général,Diario do Grande ABC,2016-11-24,56
Brésil,Général,Diario do Grande ABC,2016-11-25,51
Brésil,Général,Diario do Grande ABC,2016-11-26,59
Brésil,Général,Diario do Grande ABC,2016-11-27,38
Brésil,Général,Diario do Grande ABC,2016-11-28,77
Brésil,Général,Diario do Grande ABC,2016-11-29,56
Brésil,Général,Diario do Grande ABC,2016-11-30,59
Brésil,Général,Diario do Grande ABC,2016-12-01,58
Brésil,Général,Diario do Grande ABC,2016-12-02,58
Brésil,Général,Diario do Grande ABC,2016-12-03,40
Brésil,Général,Diario do Grande ABC,2016-12-04,55
Brésil,Général,Diario do Grande ABC,2016-12-05,49
Brésil,Général,Diario do Grande ABC,2016-12-06,62
Brésil,Général,Diario do Grande ABC,2016-12-07,57
Brésil,Général,Diario do Grande ABC,2016-12-08,59
Brésil,Général,Diario do Grande ABC,2016-12-09,59
Brésil,Général,Diario do Grande ABC,2016-12-10,57
Brésil,Général,Diario do Grande ABC,2016-12-11,37
Brésil,Général,Diario do Grande ABC,2016-12-12,54
Brésil,Général,Diario do Grande ABC,2016-12-13,20
Brésil,Général,Diario do Grande ABC,2016-12-17,50
Brésil,Général,Diario do Grande ABC,2016-12-18,53
Brésil,Général,Diario do Grande ABC,2016-12-19,38
Brésil,Général,Diario do Grande ABC,2016-12-20,59
Brésil,Général,Diario do Grande ABC,2016-12-21,54
Brésil,Général,Diario do Grande ABC,2016-12-22,57
Brésil,Général,Diario do Grande ABC,2016-12-23,55
Brésil,Général,Diario do Grande ABC,2016-12-24,38
Brésil,Général,Diario do Grande ABC,2016-12-26,57
Brésil,Général,Diario do Grande ABC,2016-12-27,55
Brésil,Général,Diario do Grande ABC,2016-12-28,59
Brésil,Général,Diario do Grande ABC,2016-12-29,59
Brésil,Général,Diario do Grande ABC,2016-12-30,36
Brésil,Général,Diario do Grande ABC,2016-12-31,51
Brésil,Général,Diario do Grande ABC,2017-01-01,48
Brésil,Général,Diario do Grande ABC,2017-01-02,58
Brésil,Général,Diario do Grande ABC,2017-01-03,58
Brésil,Général,Diario do Grande ABC,2017-01-04,53
Brésil,Général,Diario do Grande ABC,2017-01-05,58
Brésil,Général,Diario do Grande ABC,2017-01-06,56
Brésil,Général,Diario do Grande ABC,2017-01-07,58
Brésil,Général,Diario do Grande ABC,2017-01-08,38
Brésil,Général,Diario do Grande ABC,2017-01-09,57
Brésil,Général,Diario do Grande ABC,2017-01-10,57
Brésil,Général,Diario do Grande ABC,2017-01-11,40
Brésil,Général,Diario do Grande ABC,2017-01-13,59
Brésil,Général,Diario do Grande ABC,2017-01-14,55
Brésil,Général,Diario do Grande ABC,2017-01-15,53
Brésil,Général,Diario do Grande ABC,2017-01-16,58
Brésil,Général,Diario do Grande ABC,2017-01-17,59
Brésil,Général,Diario do Grande ABC,2017-01-18,57
Brésil,Général,Diario do Grande ABC,2017-01-19,57
