LEXICALUNIT	TOTALCORPUS1	TOTALCORPUS2	FILEDETAILS	LEXPOSPATTERNSC1	LEXPOSPATTERNSC2	POSPATTERNSC1	POSPATTERNSC2	SIMILARITY
profane_NOM	175	129	./results/profane_NOM.1987-1988.2005-2006.patterns.d3.csv	73	44	69	42	0.928267470498
paon_NOM	27	27	./results/paon_NOM.1987-1988.2005-2006.patterns.d3.csv	24	26	35	35	0.859743466494
bigoterie_NOM	6	11	./results/bigoterie_NOM.1987-1988.2005-2006.patterns.d3.csv	6	11	6	21	0.357217254156
récrire_VER	18	12	./results/récrire_VER.1987-1988.2005-2006.patterns.d3.csv	19	12	35	40	0.207378765502
azerbaïdjanais_NOM	1	22	./results/azerbaïdjanais_NOM.1987-1988.2005-2006.patterns.d3.csv	0	14	0	22	0
févier_NOM	6	13	./results/févier_NOM.1987-1988.2005-2006.patterns.d3.csv	6	11	3	4	0.534522483825
magnitude_NOM	47	86	./results/magnitude_NOM.1987-1988.2005-2006.patterns.d3.csv	53	88	51	82	0.90720383432
derby_NOM	21	66	./results/derby_NOM.1987-1988.2005-2006.patterns.d3.csv	9	58	16	78	0.318597194207
abondamment_ADV	254	151	./results/abondamment_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
diabolisation_NOM	3	34	./results/diabolisation_NOM.1987-1988.2005-2006.patterns.d3.csv	3	33	1	57	0.0
interjeter_VER	66	41	./results/interjeter_VER.1987-1988.2005-2006.patterns.d3.csv	66	41	88	62	0.861166842713
abonnement_NOM	406	452	./results/abonnement_NOM.1987-1988.2005-2006.patterns.d3.csv	427	462	339	342	0.984751672974
entrebâiller_VER	13	9	./results/entrebâiller_VER.1987-1988.2005-2006.patterns.d3.csv	13	9	30	21	0.0547448901451
ergonome_NOM	7	12	./results/ergonome_NOM.1987-1988.2005-2006.patterns.d3.csv	8	12	10	9	0.0666666666667
dépressif_ADJ	112	171	./results/dépressif_ADJ.1987-1988.2005-2006.patterns.d3.csv	107	153	123	118	0.890155240097
infamie_NOM	56	43	./results/infamie_NOM.1987-1988.2005-2006.patterns.d3.csv	54	43	57	65	0.788719886458
gargouille_NOM	10	14	./results/gargouille_NOM.1987-1988.2005-2006.patterns.d3.csv	8	13	11	17	0.501185678686
détaxer_VER	13	9	./results/détaxer_VER.1987-1988.2005-2006.patterns.d3.csv	13	9	19	15	0.038490017946
déboutonner_VER	12	6	./results/déboutonner_VER.1987-1988.2005-2006.patterns.d3.csv	12	6	13	8	0.150755672289
raréfaction_NOM	48	50	./results/raréfaction_NOM.1987-1988.2005-2006.patterns.d3.csv	48	50	52	65	0.938868021294
assujettir_VER	140	137	./results/assujettir_VER.1987-1988.2005-2006.patterns.d3.csv	140	138	194	188	0.924095990043
honnêteté_NOM	255	180	./results/honnêteté_NOM.1987-1988.2005-2006.patterns.d3.csv	255	178	242	166	0.949070061457
régleur_NOM	11	7	./results/régleur_NOM.1987-1988.2005-2006.patterns.d3.csv	10	5	18	5	0.226455406829
dégraissage_NOM	50	14	./results/dégraissage_NOM.1987-1988.2005-2006.patterns.d3.csv	50	14	48	37	0.464635829638
couturer_VER	21	57	./results/couturer_VER.1987-1988.2005-2006.patterns.d3.csv	21	57	40	106	0.581937638249
dalai-lama_NOM	148	0	./results/dalai-lama_NOM.1987-1988.2005-2006.patterns.d3.csv	159	0	0	0	0
pacsé_NOM	0	15	./results/pacsé_NOM.1987-1988.2005-2006.patterns.d3.csv	0	14	0	0	0
sous-estimation_NOM	40	23	./results/sous-estimation_NOM.1987-1988.2005-2006.patterns.d3.csv	40	23	52	31	0.884218037366
gangsta_NOM	0	23	./results/gangsta_NOM.1987-1988.2005-2006.patterns.d3.csv	0	11	0	0	0
somatique_ADJ	22	22	./results/somatique_ADJ.1987-1988.2005-2006.patterns.d3.csv	23	22	22	26	0.538200086881
surplomber_VER	153	141	./results/surplomber_VER.1987-1988.2005-2006.patterns.d3.csv	153	141	158	159	0.927223205194
socio_NOM	498	251	./results/socio_NOM.1987-1988.2005-2006.patterns.d3.csv	11	9	15	13	0.0527046276695
alterne_ADJ	50	81	./results/alterne_ADJ.1987-1988.2005-2006.patterns.d3.csv	13	25	23	34	0.622447598149
métathèse_NOM	1	14	./results/métathèse_NOM.1987-1988.2005-2006.patterns.d3.csv	1	14	1	12	0.0
hélicoïdal_ADJ	0	12	./results/hélicoïdal_ADJ.1987-1988.2005-2006.patterns.d3.csv	0	12	0	0	0
fanatique_NOM	180	181	./results/fanatique_NOM.1987-1988.2005-2006.patterns.d3.csv	96	106	113	161	0.799045535948
quarante-quatre_NOM	380	40	./results/quarante-quatre_NOM.1987-1988.2005-2006.patterns.d3.csv	11	1	16	1	0.0
compassionnel_ADJ	0	30	./results/compassionnel_ADJ.1987-1988.2005-2006.patterns.d3.csv	0	27	0	0	0
distribution_NOM	2426	2295	./results/distribution_NOM.1987-1988.2005-2006.patterns.d3.csv	2434	2327	797	794	0.983105519895
sigler_VER	6	22	./results/sigler_VER.1987-1988.2005-2006.patterns.d3.csv	6	22	7	28	0.0539949247156
oser_VER	1664	1303	./results/oser_VER.1987-1988.2005-2006.patterns.d3.csv	1675	1305	777	803	0.969613126841
gladiateur_NOM	31	28	./results/gladiateur_NOM.1987-1988.2005-2006.patterns.d3.csv	31	28	46	62	0.806079179843
troisième_NOM	6743	5266	./results/troisième_NOM.1987-1988.2005-2006.patterns.d3.csv	111	99	143	109	0.836151891471
poisson_NOM	879	846	./results/poisson_NOM.1987-1988.2005-2006.patterns.d3.csv	857	835	493	514	0.989566010711
maléfice_NOM	20	13	./results/maléfice_NOM.1987-1988.2005-2006.patterns.d3.csv	20	13	36	21	0.600201096981
sous-évaluer_VER	97	106	./results/sous-évaluer_VER.1987-1988.2005-2006.patterns.d3.csv	98	106	116	111	0.907007103838
intercontinental_ADJ	129	49	./results/intercontinental_ADJ.1987-1988.2005-2006.patterns.d3.csv	110	41	108	48	0.921195548996
inculte_ADJ	41	37	./results/inculte_ADJ.1987-1988.2005-2006.patterns.d3.csv	41	28	27	27	0.469778767502
crémeux_ADJ	13	12	./results/crémeux_ADJ.1987-1988.2005-2006.patterns.d3.csv	13	12	11	18	0.104383350096
expressionnisme_NOM	108	96	./results/expressionnisme_NOM.1987-1988.2005-2006.patterns.d3.csv	105	93	133	100	0.939209654191
whiskies_NOM	18	5	./results/whiskies_NOM.1987-1988.2005-2006.patterns.d3.csv	18	5	25	5	0.0
calamar_NOM	4	11	./results/calamar_NOM.1987-1988.2005-2006.patterns.d3.csv	4	11	4	9	0.060858061945
herméneutique_ADJ	21	36	./results/herméneutique_ADJ.1987-1988.2005-2006.patterns.d3.csv	9	14	17	10	0.507092552837
diffus_ADJ	252	197	./results/diffus_ADJ.1987-1988.2005-2006.patterns.d3.csv	252	196	184	174	0.967392105348
madiran_NOM	15	6	./results/madiran_NOM.1987-1988.2005-2006.patterns.d3.csv	7	4	5	1	0.0
édile_NOM	88	87	./results/édile_NOM.1987-1988.2005-2006.patterns.d3.csv	88	87	114	123	0.803513731075
vidéo-cassettes_NOM	27	0	./results/vidéo-cassettes_NOM.1987-1988.2005-2006.patterns.d3.csv	27	0	0	0	0
redemander_VER	53	44	./results/redemander_VER.1987-1988.2005-2006.patterns.d3.csv	54	44	46	44	0.947436623828
sulpicien_ADJ	14	10	./results/sulpicien_ADJ.1987-1988.2005-2006.patterns.d3.csv	5	6	9	9	0.0808452083454
cahoteux_ADJ	17	4	./results/cahoteux_ADJ.1987-1988.2005-2006.patterns.d3.csv	17	4	35	6	0.583030591336
divulguer_VER	118	144	./results/divulguer_VER.1987-1988.2005-2006.patterns.d3.csv	119	144	185	217	0.902849256797
lamelle_NOM	24	35	./results/lamelle_NOM.1987-1988.2005-2006.patterns.d3.csv	24	35	33	69	0.598892824219
griffer_VER	38	76	./results/griffer_VER.1987-1988.2005-2006.patterns.d3.csv	38	76	50	100	0.650873022384
yard_NOM	53	202	./results/yard_NOM.1987-1988.2005-2006.patterns.d3.csv	8	3	2	4	0.0
cassant_ADJ	78	88	./results/cassant_ADJ.1987-1988.2005-2006.patterns.d3.csv	29	53	24	31	0.710669054519
vice-amiral_NOM	103	32	./results/vice-amiral_NOM.1987-1988.2005-2006.patterns.d3.csv	118	42	98	43	0.797797963337
basse-cour_NOM	22	25	./results/basse-cour_NOM.1987-1988.2005-2006.patterns.d3.csv	22	25	27	33	0.896397331819
hérisser_VER	108	99	./results/hérisser_VER.1987-1988.2005-2006.patterns.d3.csv	108	100	123	130	0.953182096304
gavage_NOM	8	29	./results/gavage_NOM.1987-1988.2005-2006.patterns.d3.csv	9	27	14	40	0.283578872481
magot_NOM	43	23	./results/magot_NOM.1987-1988.2005-2006.patterns.d3.csv	42	22	45	27	0.384821225576
crédit-formation_NOM	43	0	./results/crédit-formation_NOM.1987-1988.2005-2006.patterns.d3.csv	46	0	0	0	0
asp_NOM	9	51	./results/asp_NOM.1987-1988.2005-2006.patterns.d3.csv	0	44	0	8	0
antigrippal_ADJ	3	14	./results/antigrippal_ADJ.1987-1988.2005-2006.patterns.d3.csv	3	14	8	18	0.493382200218
ronds-points_NOM	0	25	./results/ronds-points_NOM.1987-1988.2005-2006.patterns.d3.csv	0	26	0	0	0
exoplanètes_NOM	0	31	./results/exoplanètes_NOM.1987-1988.2005-2006.patterns.d3.csv	0	30	0	0	0
glissé_ADJ	192	193	./results/glissé_ADJ.1987-1988.2005-2006.patterns.d3.csv	8	4	8	3	0.0
satire_NOM	125	187	./results/satire_NOM.1987-1988.2005-2006.patterns.d3.csv	121	183	128	181	0.926122208209
rameuter_VER	41	24	./results/rameuter_VER.1987-1988.2005-2006.patterns.d3.csv	41	24	85	49	0.655820612224
moiteur_NOM	28	12	./results/moiteur_NOM.1987-1988.2005-2006.patterns.d3.csv	28	12	60	16	0.503197884766
fédératif_ADJ	17	9	./results/fédératif_ADJ.1987-1988.2005-2006.patterns.d3.csv	18	9	27	18	0.781429577062
mercenaire_ADJ	186	160	./results/mercenaire_ADJ.1987-1988.2005-2006.patterns.d3.csv	39	31	42	34	0.596812482327
promulguer_VER	168	231	./results/promulguer_VER.1987-1988.2005-2006.patterns.d3.csv	169	235	217	230	0.903037255259
évangile_NOM	26	31	./results/évangile_NOM.1987-1988.2005-2006.patterns.d3.csv	22	31	26	45	0.795391221781
débiter_VER	122	60	./results/débiter_VER.1987-1988.2005-2006.patterns.d3.csv	122	60	185	106	0.914989999029
licenciement_NOM	1382	1022	./results/licenciement_NOM.1987-1988.2005-2006.patterns.d3.csv	1460	1066	636	495	0.982955572716
bicyclette_NOM	194	166	./results/bicyclette_NOM.1987-1988.2005-2006.patterns.d3.csv	193	163	163	147	0.9609875315
manier_VER	385	272	./results/manier_VER.1987-1988.2005-2006.patterns.d3.csv	383	260	464	333	0.874707355014
fragment_NOM	456	360	./results/fragment_NOM.1987-1988.2005-2006.patterns.d3.csv	466	360	405	317	0.980813739224
macfarlane_NOM	7	14	./results/macfarlane_NOM.1987-1988.2005-2006.patterns.d3.csv	4	8	4	15	0.374634324633
commercial_NOM	7456	3883	./results/commercial_NOM.1987-1988.2005-2006.patterns.d3.csv	225	179	250	185	0.938716126003
sempiternel_ADJ	61	41	./results/sempiternel_ADJ.1987-1988.2005-2006.patterns.d3.csv	61	41	86	67	0.776228156514
essaim_NOM	113	34	./results/essaim_NOM.1987-1988.2005-2006.patterns.d3.csv	115	29	184	60	0.705929592264
cave_NOM	397	455	./results/cave_NOM.1987-1988.2005-2006.patterns.d3.csv	363	401	322	320	0.981427013018
houiller_ADJ	37	18	./results/houiller_ADJ.1987-1988.2005-2006.patterns.d3.csv	39	9	50	21	0.886076023236
parapublic_ADJ	25	14	./results/parapublic_ADJ.1987-1988.2005-2006.patterns.d3.csv	25	14	23	13	0.637721294118
négatif_ADJ	1804	1455	./results/négatif_ADJ.1987-1988.2005-2006.patterns.d3.csv	1638	1265	574	449	0.989793420866
libérable_ADJ	23	8	./results/libérable_ADJ.1987-1988.2005-2006.patterns.d3.csv	20	7	24	13	0.725659029895
défunt_NOM	317	464	./results/défunt_NOM.1987-1988.2005-2006.patterns.d3.csv	128	241	165	179	0.970928210787
prélèvement_NOM	1023	770	./results/prélèvement_NOM.1987-1988.2005-2006.patterns.d3.csv	1085	795	635	503	0.982049094084
angliciste_NOM	8	6	./results/angliciste_NOM.1987-1988.2005-2006.patterns.d3.csv	8	6	14	6	0.0
marxisme_NOM	297	116	./results/marxisme_NOM.1987-1988.2005-2006.patterns.d3.csv	229	98	182	79	0.969323681822
syncope_NOM	25	17	./results/syncope_NOM.1987-1988.2005-2006.patterns.d3.csv	23	16	26	17	0.712219479718
périphérie_NOM	293	341	./results/périphérie_NOM.1987-1988.2005-2006.patterns.d3.csv	289	343	192	215	0.990082447318
sergent-chef_NOM	11	7	./results/sergent-chef_NOM.1987-1988.2005-2006.patterns.d3.csv	12	7	16	6	0.0
totalitaire_ADJ	238	197	./results/totalitaire_ADJ.1987-1988.2005-2006.patterns.d3.csv	235	194	148	173	0.975265626861
rebondi_ADJ	46	73	./results/rebondi_ADJ.1987-1988.2005-2006.patterns.d3.csv	8	10	12	17	0.500216403386
décrasser_VER	6	5	./results/décrasser_VER.1987-1988.2005-2006.patterns.d3.csv	6	6	10	11	0.0
séquentiel_ADJ	4	15	./results/séquentiel_ADJ.1987-1988.2005-2006.patterns.d3.csv	4	15	2	19	0.0
investigateur_NOM	8	9	./results/investigateur_NOM.1987-1988.2005-2006.patterns.d3.csv	7	9	9	18	0.136082763488
pulser_VER	8	17	./results/pulser_VER.1987-1988.2005-2006.patterns.d3.csv	8	17	17	26	0.281681135852
logomachie_NOM	11	6	./results/logomachie_NOM.1987-1988.2005-2006.patterns.d3.csv	11	6	24	10	0.0
aga_NOM	72	20	./results/aga_NOM.1987-1988.2005-2006.patterns.d3.csv	30	10	39	14	0.770580884415
assiduité_NOM	52	39	./results/assiduité_NOM.1987-1988.2005-2006.patterns.d3.csv	51	39	66	62	0.853763757906
réquisitoire_NOM	401	243	./results/réquisitoire_NOM.1987-1988.2005-2006.patterns.d3.csv	404	243	367	282	0.935613716035
tapi_ADJ	31	34	./results/tapi_ADJ.1987-1988.2005-2006.patterns.d3.csv	6	8	8	15	0.0
combien_ADV	1583	1285	./results/combien_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
tsar_NOM	102	119	./results/tsar_NOM.1987-1988.2005-2006.patterns.d3.csv	102	114	103	124	0.961337472495
mesquin_ADJ	73	35	./results/mesquin_ADJ.1987-1988.2005-2006.patterns.d3.csv	74	35	69	40	0.466548785363
posture_NOM	169	405	./results/posture_NOM.1987-1988.2005-2006.patterns.d3.csv	171	406	174	376	0.643872227829
outrer_VER	117	105	./results/outrer_VER.1987-1988.2005-2006.patterns.d3.csv	116	105	131	115	0.67091983347
décroiser_VER	3	8	./results/décroiser_VER.1987-1988.2005-2006.patterns.d3.csv	3	8	2	12	0.316227766017
crise_NOM	7207	6391	./results/crise_NOM.1987-1988.2005-2006.patterns.d3.csv	7441	6547	1529	1405	0.991771652805
rempiler_VER	15	17	./results/rempiler_VER.1987-1988.2005-2006.patterns.d3.csv	15	17	23	26	0.680406061182
dévoiler_VER	599	1201	./results/dévoiler_VER.1987-1988.2005-2006.patterns.d3.csv	600	1208	566	784	0.969242841716
croire_VER	11700	8485	./results/croire_VER.1987-1988.2005-2006.patterns.d3.csv	11734	8420	1779	1593	0.993900734846
évanouissement_NOM	15	18	./results/évanouissement_NOM.1987-1988.2005-2006.patterns.d3.csv	15	18	32	23	0.570114426159
apoplexie_NOM	16	8	./results/apoplexie_NOM.1987-1988.2005-2006.patterns.d3.csv	15	8	16	9	0.805990826326
notabilité_NOM	17	14	./results/notabilité_NOM.1987-1988.2005-2006.patterns.d3.csv	17	14	26	17	0.771008755188
irréversiblement_ADV	8	3	./results/irréversiblement_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
grume_NOM	8	5	./results/grume_NOM.1987-1988.2005-2006.patterns.d3.csv	8	5	20	2	0.0
déshériter_VER	201	148	./results/déshériter_VER.1987-1988.2005-2006.patterns.d3.csv	202	149	208	194	0.836092144095
installer_VER	5992	5897	./results/installer_VER.1987-1988.2005-2006.patterns.d3.csv	6040	5926	1289	1235	0.998084374327
legato_NOM	11	9	./results/legato_NOM.1987-1988.2005-2006.patterns.d3.csv	9	7	7	11	0.0
acteur_NOM	3693	5473	./results/acteur_NOM.1987-1988.2005-2006.patterns.d3.csv	3306	4699	1250	1440	0.988905760224
skate_NOM	9	33	./results/skate_NOM.1987-1988.2005-2006.patterns.d3.csv	2	24	6	32	0.401147778543
aphrodisiaque_ADJ	13	5	./results/aphrodisiaque_ADJ.1987-1988.2005-2006.patterns.d3.csv	13	4	11	4	0.0
intervertir_VER	13	9	./results/intervertir_VER.1987-1988.2005-2006.patterns.d3.csv	13	9	20	7	0.166666666667
créationniste_NOM	1	32	./results/créationniste_NOM.1987-1988.2005-2006.patterns.d3.csv	0	16	0	21	0
indifférenciation_NOM	5	7	./results/indifférenciation_NOM.1987-1988.2005-2006.patterns.d3.csv	5	7	8	10	0.426401432711
mali_NOM	201	406	./results/mali_NOM.1987-1988.2005-2006.patterns.d3.csv	19	26	38	50	0.767179330715
phasme_NOM	16	3	./results/phasme_NOM.1987-1988.2005-2006.patterns.d3.csv	17	2	18	1	0.618718433538
inaliénable_ADJ	43	54	./results/inaliénable_ADJ.1987-1988.2005-2006.patterns.d3.csv	43	52	47	64	0.798293986472
ter_ADV	31	90	./results/ter_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
distance_NOM	1822	1852	./results/distance_NOM.1987-1988.2005-2006.patterns.d3.csv	1807	1848	829	886	0.986900974814
thème_NOM	4781	3451	./results/thème_NOM.1987-1988.2005-2006.patterns.d3.csv	4815	3466	1355	1174	0.993574905193
auditionner_VER	36	179	./results/auditionner_VER.1987-1988.2005-2006.patterns.d3.csv	36	181	70	210	0.824192674208
foutre_NOM	343	247	./results/foutre_NOM.1987-1988.2005-2006.patterns.d3.csv	15	6	22	8	0.034020690872
fraichement_ADV	189	0	./results/fraichement_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
autant_ADV	13794	10850	./results/autant_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
riverain_ADJ	196	191	./results/riverain_ADJ.1987-1988.2005-2006.patterns.d3.csv	117	64	125	84	0.945944033012
haro_NOM	47	35	./results/haro_NOM.1987-1988.2005-2006.patterns.d3.csv	42	22	41	22	0.917090991339
benoîtement_ADV	0	31	./results/benoîtement_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
p-div_NOM	27	0	./results/p-div_NOM.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
alors_ADV	29492	25686	./results/alors_ADV.1987-1988.2005-2006.patterns.d3.csv	0	0	0	0	0
musculature_NOM	16	16	./results/musculature_NOM.1987-1988.2005-2006.patterns.d3.csv	16	16	26	24	0.322971120733
improbabilité_NOM	2	8	./results/improbabilité_NOM.1987-1988.2005-2006.patterns.d3.csv	2	9	2	16	0.0
falsification_NOM	107	107	./results/falsification_NOM.1987-1988.2005-2006.patterns.d3.csv	108	107	88	107	0.94553346558
appelant_NOM	416	440	./results/appelant_NOM.1987-1988.2005-2006.patterns.d3.csv	51	71	55	90	0.930939284051
valise_NOM	371	327	./results/valise_NOM.1987-1988.2005-2006.patterns.d3.csv	358	326	349	303	0.969743174131
inhumation_NOM	36	49	./results/inhumation_NOM.1987-1988.2005-2006.patterns.d3.csv	36	49	56	53	0.768335237558
gruger_VER	30	14	./results/gruger_VER.1987-1988.2005-2006.patterns.d3.csv	30	14	53	18	0.126335233142
voyou_NOM	220	298	./results/voyou_NOM.1987-1988.2005-2006.patterns.d3.csv	216	298	191	271	0.893660495595
pluridisciplinarité_NOM	26	11	./results/pluridisciplinarité_NOM.1987-1988.2005-2006.patterns.d3.csv	25	11	16	10	0.705882352941
expatriation_NOM	26	40	./results/expatriation_NOM.1987-1988.2005-2006.patterns.d3.csv	28	40	44	61	0.803499388943
aquarium_NOM	67	82	./results/aquarium_NOM.1987-1988.2005-2006.patterns.d3.csv	43	74	59	111	0.894267646929
sobre_ADJ	309	304	./results/sobre_ADJ.1987-1988.2005-2006.patterns.d3.csv	307	303	145	147	0.914487265172
classicisme_NOM	141	104	./results/classicisme_NOM.1987-1988.2005-2006.patterns.d3.csv	113	102	156	117	0.927483938124
index_NOM	205	469	./results/index_NOM.1987-1988.2005-2006.patterns.d3.csv	209	250	196	193	0.946767701215
courtelinesque_ADJ	10	1	./results/courtelinesque_ADJ.1987-1988.2005-2006.patterns.d3.csv	10	1	18	2	0.0
utilisable_ADJ	144	67	./results/utilisable_ADJ.1987-1988.2005-2006.patterns.d3.csv	144	67	157	85	0.946884584339
gap_NOM	86	54	./results/gap_NOM.1987-1988.2005-2006.patterns.d3.csv	11	9	3	8	0.426401432711
battement_NOM	71	64	./results/battement_NOM.1987-1988.2005-2006.patterns.d3.csv	71	65	99	95	0.964643498998
infréquentable_ADJ	16	25	./results/infréquentable_ADJ.1987-1988.2005-2006.patterns.d3.csv	16	25	10	28	0.807207352796
convexe_ADJ	3	8	./results/convexe_ADJ.1987-1988.2005-2006.patterns.d3.csv	3	8	8	7	0.11396057646
saute-mouton_NOM	9	12	./results/saute-mouton_NOM.1987-1988.2005-2006.patterns.d3.csv	9	12	26	16	0.762382135454
plongeon_NOM	67	51	./results/plongeon_NOM.1987-1988.2005-2006.patterns.d3.csv	66	49	88	63	0.922372146131
supplicier_VER	54	34	./results/supplicier_VER.1987-1988.2005-2006.patterns.d3.csv	55	34	73	60	0.673744441631
feint_ADJ	183	120	./results/feint_ADJ.1987-1988.2005-2006.patterns.d3.csv	45	20	47	34	0.591274637371
prépas_NOM	91	19	./results/prépas_NOM.1987-1988.2005-2006.patterns.d3.csv	89	8	91	10	0.485963073235
nolens_NOM	20	7	./results/nolens_NOM.1987-1988.2005-2006.patterns.d3.csv	20	7	15	4	0.804072408729
générationnelles_ADJ	0	13	./results/générationnelles_ADJ.1987-1988.2005-2006.patterns.d3.csv	0	12	0	0	0
ameublement_NOM	67	60	./results/ameublement_NOM.1987-1988.2005-2006.patterns.d3.csv	66	59	49	67	0.96846880418
nue-propriété_NOM	2	23	./results/nue-propriété_NOM.1987-1988.2005-2006.patterns.d3.csv	2	24	3	19	0.0
juridiction_NOM	630	533	./results/juridiction_NOM.1987-1988.2005-2006.patterns.d3.csv	650	537	599	443	0.935973411739
recruter_VER	1091	1266	./results/recruter_VER.1987-1988.2005-2006.patterns.d3.csv	1104	1277	690	753	0.977472805698
surenchérir_VER	155	97	./results/surenchérir_VER.1987-1988.2005-2006.patterns.d3.csv	157	99	165	106	0.927415725887
légitimation_NOM	23	48	./results/légitimation_NOM.1987-1988.2005-2006.patterns.d3.csv	22	47	35	79	0.69517806762
mi_NOM	2333	2564	./results/mi_NOM.1987-1988.2005-2006.patterns.d3.csv	98	178	120	182	0.697117496147
apesanteur_NOM	98	43	./results/apesanteur_NOM.1987-1988.2005-2006.patterns.d3.csv	97	44	86	59	0.921300445396
clavier_NOM	254	294	./results/clavier_NOM.1987-1988.2005-2006.patterns.d3.csv	237	245	188	173	0.978584616664
moka_NOM	8	18	./results/moka_NOM.1987-1988.2005-2006.patterns.d3.csv	5	11	7	12	0.37267799625
généralité_NOM	87	50	./results/généralité_NOM.1987-1988.2005-2006.patterns.d3.csv	85	46	95	71	0.907168807542
maximaliste_ADJ	95	17	./results/maximaliste_ADJ.1987-1988.2005-2006.patterns.d3.csv	53	14	74	25	0.554321862525
novo_NOM	27	49	./results/novo_NOM.1987-1988.2005-2006.patterns.d3.csv	13	7	19	12	0.194697889486
rousseauiste_ADJ	25	7	./results/rousseauiste_ADJ.1987-1988.2005-2006.patterns.d3.csv	22	7	24	7	0.530371522784
radiophonique_ADJ	236	196	./results/radiophonique_ADJ.1987-1988.2005-2006.patterns.d3.csv	239	197	180	180	0.976151431719
pinte_NOM	64	40	./results/pinte_NOM.1987-1988.2005-2006.patterns.d3.csv	15	14	26	23	0.307299706932
intifada_NOM	106	359	./results/intifada_NOM.1987-1988.2005-2006.patterns.d3.csv	48	20	26	19	0.762728108805
